	NGenes	Direction	PValue	FDR
X.Golgi..recycling.comp..And.secretory..24.	21	Up	0.462039893175494	0.7106381285021
receptor.mediated.endocytosis.25.	21	Up	0.465650443105696	0.7106381285021
regulation.of.exocytosis.6.	6	Down	0.471605303460484	0.7106381285021
exocytosis.6.	6	Down	0.494056627396929	0.734408500184624
Downregulated.upon.TFEB.OE.in.Hela.7.	3	Up	0.541951952746987	0.784466076155349
ATG12.Ubiquitin.like.conjugation.systems.6.	6	Up	0.549817963508789	0.784466076155349
Lysosome.ON.IN.99.	84	Up	0.555778109776683	0.784466076155349
regulation.of.endocytosis.13.	13	Up	0.556257763091975	0.784466076155349
Lysosomal.genes.containing.CLEAR.motif.68.	60	Up	0.575586999734355	0.801450252794672
Lysosomal.membrane.9.	7	Up	0.592389006291646	0.814534883651013
eIF5.mRNAs.3.	3	Up	0.602966079726832	0.818842824320389
atg9.and.its.cycling.system.6.	6	Down	0.632202223039126	0.836968519963133
aktPathway.19.	13	Up	0.641912998107606	0.836968519963133
All.lipid.genes.37.	28	Down	0.655179473116092	0.836968519963133
Fission.and.Fusion.10.	8	Down	0.664616866383667	0.836968519963133
eIF2.mRNAs.10.	8	Down	0.670343607382368	0.836968519963133
Non.lysosomal.proteins.involved.in.lysosomal.biogenesis.10..	10	Down	0.68327423498042	0.836968519963133
vacuolar.proton.transporting.V.type.ATPase.complex.26.	20	Up	0.684770268593918	0.836968519963133
lysosome.organization.10.	10	Up	0.684931036464287	0.836968519963133
specialized.transport.8.	6	Down	0.694231983388743	0.836968519963133
post.Golgi.vesicle.mediated.transport.14.	14	Down	0.700238996477548	0.836968519963133
Docking.and.fusion.13.	12	Up	0.713974516551344	0.836968519963133
All.Lysosomal.genes.241.	206	Up	0.714665561021747	0.836968519963133
endosomal.transport.29.	27	Up	0.715227644332132	0.836968519963133
lipid.catabolic.process.17.	10	Up	0.722841885945845	0.836974815305716
Canonical.Lysosomal.Genes.98.	85	Up	0.73415566418931	0.841220031883585
X.Late.endosome..Lysosomes..lyso.related.organelles..10.	9	Up	0.764154100414083	0.866566505624218
regulation.of.ARF.GTPase.activity.15.	15	Down	0.78414178053402	0.877816020904053
RAS.family.5.	5	Down	0.790034418813648	0.877816020904053
Curated.Lysosomal.Biogenesis.26.	25	Up	0.815675601994325	0.897243162193758
protein.transport.40.	31	Down	0.869764656772402	0.938729575071512
X.retrograde.transport..endosome.to.Golgi..8.	8	Down	0.870458333248129	0.938729575071512
All.trasport.genes.232.	208	Up	0.884210991936835	0.944303001097591
transmembrane.transport.channel.19.	16	Up	0.897759595118959	0.948265216740805
Heat.Shock.Proteins.14.	14	Up	0.905162252343495	0.948265216740805
Microtubule.associated.with.Autophagy.Transport.minus.motors.25.	21	Down	0.919042809091369	0.953723669811798
AMPK.complex.8.	7	Up	0.935072281768259	0.95520564529461
eIF1.mRNAs.3.	1	Down	0.937838269925617	0.95520564529461
intracellular.protein.trafficking.16.	14	Up	0.974903451835697	0.983847520201162
PKs.complex.13.	13	Up	0.98968936718122	0.98968936718122
