	NGenes	Direction	PValue	FDR
Old.Lysosomal.biogenesis.13.	13	Down	0.280020880798865	0.712732618976659
ATG8.Ubiquitin.like.conjugation.systems.14.	10	Up	0.303064971359445	0.712732618976659
ULK1.complex.9.	8	Up	0.308480051057991	0.712732618976659
PolyA.binding.protein.mRNAs.3.	3	Down	0.309418461334393	0.712732618976659
Heat.Shock.Proteins.14.	14	Up	0.310966099331758	0.712732618976659
vesicle.mediated.transport.16.	15	Down	0.315477170447898	0.712732618976659
AP.Core.62.	54	Up	0.317489984816875	0.712732618976659
MTORC1.hyp.Upregulated.ALL.492.	311	Up	0.350169389094759	0.77037265600847
transmembrane.transport.channel.19.	16	Up	0.362876674695533	0.781097682028144
All.Lysosomal.genes.241.	206	Down	0.375679464841542	0.781097682028144
New.MT.Assoc.All.minus.motors.53.	47	Up	0.382112550386822	0.781097682028144
exocytosis.6.	6	Up	0.383447952995635	0.781097682028144
Microtubule.associated.with.Autophagy.Transport.minus.motors.25.	21	Up	0.404491591753242	0.784377953503209
RAS.family.5.	5	Up	0.406394088025662	0.784377953503209
selective.autophagy.cargo.receptors.10.	10	Up	0.408829490659985	0.784377953503209
lipid.transport.11.	11	Down	0.413581102756237	0.784377953503209
atg9.and.its.cycling.system.6.	6	Down	0.426108554946855	0.791689291663137
All.Endo.Exosomal.genes.137.	127	Up	0.431830522725347	0.791689291663137
intracellular.trafficking.7.	7	Up	0.43931932758369	0.792215180888621
Upregulated.upon.TFEB.OE.in.Hela.291.	227	Up	0.451915495376932	0.801785556313912
Lysosomal.acidification.14.	12	Down	0.486530142946415	0.826831398205596
Fission.and.Fusion.10.	8	Down	0.492137162856864	0.826831398205596
mTOR.substrates.10.	10	Up	0.492452546736384	0.826831398205596
TFEB.targets..MB..479.	422	Up	0.499129288491293	0.826831398205596
MTORC1.hyp.DOWNregulated.ALL.561.	333	Up	0.509261644493253	0.826831398205596
protein.transport.40.	31	Up	0.511132137072551	0.826831398205596
All.trasport.genes.232.	208	Up	0.539103731709019	0.854115100790984
PKs.complex.13.	13	Down	0.545263817804272	0.854115100790984
regulation.of.endocytosis.13.	13	Up	0.57520488381958	0.854115100790984
endocytosis.60.	57	Up	0.577784872595879	0.854115100790984
X14.3.3.7.	6	Up	0.587371657177763	0.854115100790984
Curated.Lysosomal.Biogenesis.26.	25	Down	0.588060690224059	0.854115100790984
lysosomal.transport.7.	7	Up	0.593183745133925	0.854115100790984
regulation.of.exocytosis.6.	6	Down	0.596211442212801	0.854115100790984
ATG12.Ubiquitin.like.conjugation.systems.6.	6	Up	0.60546046979127	0.854115100790984
Lysoplex_Suppl_Table1.16.	16	Up	0.624445738973886	0.854115100790984
Docking.and.fusion.13.	12	Up	0.624944545954139	0.854115100790984
mTOR.regulators.25.	25	Down	0.629290728725773	0.854115100790984
RAB.effectors.90.	81	Up	0.632368831360513	0.854115100790984
Canonical.Lysosomal.Genes.98.	85	Down	0.654330967928785	0.854115100790984
Microtubule.associated.with.Autophagy.47.	42	Up	0.656118248419806	0.854115100790984
intracellular.protein.trafficking.16.	14	Up	0.661048892856862	0.854115100790984
Microtubule.associated.with.Autophagy.AP.Lysosome.Fusion.16.	15	Up	0.672335281603743	0.854115100790984
Curated.Induction.23.	22	Up	0.677322005951318	0.854115100790984
Negative.regulator.of.Mitophagy.8.	8	Up	0.67825274049781	0.854115100790984
specialized.transport.8.	6	Down	0.684692025941226	0.854115100790984
AMPK.complex.8.	7	Down	0.691284221207207	0.854115100790984
Non.lysosomal.proteins.involved.in.lysosomal.biogenesis.10..	10	Down	0.718837109412639	0.854115100790984
Negative.Regulator.of.Autophagy.23.	22	Up	0.720648284993746	0.854115100790984
Lysoplex.All.Autophagy.23.	20	Up	0.722115494305105	0.854115100790984
Microtubule.associated.with.Autophagy.AP.Formation.23.	20	Up	0.722115494305105	0.854115100790984
eEF.mRNAs.6.	5	Down	0.733673049550183	0.854224925888994
regulation.of.ARF.GTPase.activity.15.	15	Up	0.74053614656805	0.854224925888994
All.lipid.genes.37.	28	Up	0.745505389866758	0.854224925888994
MTOR1.2.complex.10.	10	Up	0.754701086976874	0.855846593478929
eIF4.mRNAs.9.	9	Up	0.766699399367297	0.860580958473497
post.Golgi.vesicle.mediated.transport.14.	14	Up	0.809342653668686	0.899269615187429
Lysosomal.genes.containing.CLEAR.motif.68.	60	Down	0.838654399418125	0.911566210166517
Early.endosomal.compartment.12.	12	Up	0.843253618719006	0.911566210166517
Lysosome.ON.IN.99.	84	Down	0.84527048579077	0.911566210166517
X.retrograde.transport..endosome.to.Golgi..8.	8	Down	0.881071398629612	0.94095003737143
endosomal.transport.29.	27	Down	0.910149672531347	0.962658307485079
Positive.regulator.of.Autophagy.43.	36	Up	0.956726047674355	0.990489630279758
mTOR.regulators.3.27.	27	Down	0.968588417305262	0.990489630279758
Beclin1.complex.and.interacting.proteins.18.	15	Down	0.977219373239301	0.990489630279758
Lysosomal.proteolysis.23.	18	Down	0.983029075850604	0.990489630279758
lysosome.organization.10.	10	Up	0.990178557502759	0.990489630279758
eIF1.mRNAs.3.	1	Up	0.990489630279758	0.990489630279758
